,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
3358,35,0,102976,0,14,0,0,0,0,0,0,0,40,0,1
3359,57,0,42959,0,13,0,0,0,0,1,0,0,40,0,1
3360,21,0,256356,0,7,0,0,0,0,1,0,0,40,0,0
3361,29,0,136277,0,6,0,0,0,0,1,0,0,32,0,0
3362,36,0,284616,0,10,0,0,0,0,0,0,0,40,0,0
3363,20,0,185554,0,10,0,0,0,0,1,0,0,25,0,0
3364,51,0,138847,0,13,0,0,0,0,0,0,0,40,0,1
3365,39,0,33487,0,7,0,0,0,0,0,0,0,40,0,0
3366,36,0,84306,0,13,0,0,0,0,0,5013,0,50,0,0
3367,40,0,223881,0,15,0,0,0,0,0,99999,0,70,0,1
3368,61,0,149653,0,9,0,0,0,0,0,0,0,50,0,0
3369,38,0,348739,0,15,0,0,0,0,0,0,0,60,0,0
3370,20,0,235442,0,10,0,0,0,0,0,0,0,35,0,0
3371,21,0,34506,0,9,0,0,0,0,1,0,0,35,0,0
3372,40,0,346964,0,9,0,0,0,0,1,0,0,40,0,0
3373,46,0,192208,0,6,0,0,0,0,0,0,0,45,0,0
3374,21,0,305874,0,10,0,0,0,0,0,0,0,54,0,0
3375,35,0,462890,0,6,0,0,0,0,0,0,0,50,0,0
3376,39,0,89508,0,13,0,0,0,0,0,0,0,40,0,0
3377,38,0,200153,0,9,0,0,0,0,0,0,0,60,0,0
3378,30,0,179446,0,9,0,0,0,0,1,0,0,40,0,0
3379,28,0,208965,0,5,0,0,0,0,0,0,0,40,0,0
3380,32,0,40142,0,13,0,0,0,0,0,0,0,40,0,1
3381,46,0,57452,0,11,0,0,0,0,0,0,0,40,0,1
3382,40,0,327573,0,11,0,0,0,0,0,0,0,40,0,0
3383,47,0,151267,0,9,0,0,0,0,1,15024,0,40,0,1
3384,44,0,265266,0,6,0,0,0,0,0,0,0,40,0,0
3385,38,0,203836,0,9,0,0,0,0,0,3464,0,40,0,0
3386,51,0,163998,0,9,0,0,0,0,0,0,0,20,0,1
3387,46,0,28281,0,13,0,0,0,0,0,0,0,40,0,1
3388,51,0,293196,0,16,0,0,0,0,0,15024,0,60,0,1
3389,45,0,214627,0,16,0,0,0,0,0,15020,0,40,0,1
3390,20,0,368852,0,10,0,0,0,0,1,0,0,20,0,0
3391,44,0,353396,0,13,0,0,0,0,0,0,0,45,0,0
3392,33,0,161745,0,11,0,0,0,0,0,0,0,45,0,0
3393,18,0,97963,0,9,0,0,0,0,1,0,0,30,0,0
3394,61,0,156542,0,15,0,0,0,0,0,0,0,40,0,1
3395,50,0,198103,0,13,0,0,0,0,1,0,0,40,0,0
3396,47,0,55377,0,9,0,0,0,0,0,0,0,40,0,0
3397,34,0,173730,0,13,0,0,0,0,0,0,0,50,0,1
3398,53,0,374588,0,9,0,0,0,0,0,0,0,60,0,0
3399,39,0,174330,0,10,0,0,0,0,0,0,0,40,0,0
3400,58,0,78141,0,9,0,0,0,0,0,0,0,40,0,1
3401,66,0,190324,0,9,0,0,0,0,0,0,0,18,0,0
3402,26,0,31350,0,7,0,0,0,0,0,0,0,50,0,0
3403,41,0,243607,0,3,0,0,0,0,0,0,0,40,0,0
3404,47,0,134671,0,10,0,0,0,0,0,0,0,40,0,0
3405,31,0,197023,0,11,0,0,0,0,0,0,0,40,0,0
3406,52,0,117674,0,10,0,0,0,0,0,0,0,40,0,1
3407,29,0,169815,0,12,0,0,0,0,0,0,0,50,0,1
3408,43,0,598606,0,5,0,0,0,0,1,0,0,50,0,0
3409,42,0,122861,0,14,0,0,0,0,0,0,0,40,0,1
3410,35,0,166235,0,10,0,0,0,0,1,0,0,30,0,0
3411,41,0,187821,0,9,0,0,0,0,0,2885,0,40,0,0
3412,34,0,340940,0,13,0,0,0,0,0,7298,0,60,0,1
3413,52,0,194791,0,10,0,0,0,0,0,0,0,40,0,0
3414,61,0,231323,0,10,0,0,0,0,0,0,0,40,0,0
3415,39,0,305597,0,9,0,0,0,0,0,0,0,40,0,0
3416,19,0,25429,0,10,0,0,0,0,1,0,0,25,0,0
3417,46,0,192779,0,13,0,0,0,0,0,7688,0,40,0,1
3418,39,0,346478,0,10,0,0,0,0,0,0,0,45,0,0
3419,22,0,341368,0,10,0,0,0,0,0,0,0,50,0,0
3420,30,0,295612,0,9,0,0,0,0,1,0,0,40,0,0
3421,40,0,168936,0,11,0,0,0,0,1,0,0,32,0,0
3422,43,0,218558,0,13,0,0,0,0,0,3325,0,40,0,0
3423,37,0,336598,0,3,0,0,0,0,0,0,0,36,0,0
3424,23,0,308205,0,12,0,0,0,0,0,0,0,20,0,0
3425,39,0,357173,0,12,0,0,0,0,0,0,0,59,0,0
3426,54,0,457237,0,14,0,0,0,0,0,0,0,40,0,0
3427,46,0,284799,0,10,0,0,0,0,0,0,0,60,0,0
3428,20,0,179423,0,10,0,0,0,0,1,0,0,40,0,0
3429,50,0,363405,0,13,0,0,0,0,1,0,0,50,0,1
3430,17,0,139183,0,6,0,0,0,0,1,0,0,15,0,0
3431,36,0,203482,0,9,0,0,0,0,0,0,0,40,0,0
3432,37,0,112554,0,9,0,0,0,0,0,0,0,45,0,0
3433,53,0,99476,0,9,0,0,0,0,1,0,0,38,0,0
3434,50,0,93690,0,9,0,0,0,0,0,0,0,40,0,1
3435,38,0,220585,0,9,0,0,0,0,0,0,0,40,0,0
3436,63,0,194638,0,9,0,0,0,0,0,0,0,32,0,0
3437,53,0,154785,0,9,0,0,0,0,0,0,0,50,0,1
3438,40,0,162108,0,13,0,0,0,0,1,0,0,50,0,0
3439,23,0,214542,0,10,0,0,0,0,0,0,0,50,0,0
3440,20,0,161922,0,9,0,0,0,0,0,0,0,43,0,0
3441,46,0,207940,0,10,0,0,0,0,0,0,0,40,0,1
3442,28,0,259351,0,6,0,0,0,0,0,0,0,40,0,0
3443,59,0,208395,0,14,0,0,0,0,0,0,0,50,0,0
3444,41,0,116391,0,13,0,0,0,0,0,0,0,40,0,1
3445,33,0,239781,0,1,0,0,0,0,0,0,0,40,0,0
3446,56,0,174351,0,8,0,0,0,0,0,0,0,40,0,0
3447,50,0,44368,0,9,0,0,0,0,0,15024,0,55,0,1
3448,31,0,188798,0,13,0,0,0,0,1,0,0,50,0,0
3449,41,0,50122,0,11,0,0,0,0,0,0,0,50,0,0
3450,38,0,111398,0,13,0,0,0,0,1,7688,0,40,0,1
3451,25,0,152035,0,12,0,0,0,0,1,0,0,40,0,0
3452,18,0,139003,0,9,0,0,0,0,1,0,0,12,0,0
3453,49,0,249289,0,13,0,0,0,0,1,0,0,40,0,0
3454,39,0,257726,0,10,0,0,0,0,0,0,0,40,0,0
3455,22,0,113175,0,10,0,0,0,0,1,0,0,20,0,0
3456,21,0,151158,0,10,0,0,0,0,1,0,0,25,0,0
3457,35,0,465326,0,13,0,0,0,0,0,0,0,40,0,0
3458,21,0,356772,0,9,0,0,0,0,1,0,0,40,0,0
3459,38,0,364782,0,9,0,0,0,0,0,0,0,40,0,1
3460,55,0,198385,0,4,0,0,0,0,1,0,0,20,0,0
3461,31,0,329301,0,9,0,0,0,0,0,0,0,55,0,0
3462,17,0,254859,0,7,0,0,0,0,0,0,0,20,0,0
3463,31,0,203488,0,13,0,0,0,0,0,7298,0,50,0,1
3464,25,0,222800,0,13,0,0,0,0,0,0,0,40,0,0
3465,39,0,96452,0,14,0,0,0,0,0,0,0,55,0,1
3466,50,0,170050,0,4,0,0,0,0,0,0,0,40,0,0
3467,38,0,116580,0,13,0,0,0,0,1,0,0,20,0,1
3468,50,0,400004,0,10,0,0,0,0,0,0,0,60,0,0
3469,63,0,183608,0,6,0,0,0,0,0,0,0,40,0,0
3470,31,0,194055,0,9,0,0,0,0,0,0,0,50,0,0
3471,23,0,210443,0,13,0,0,0,0,1,0,0,40,0,0
3472,18,0,43272,0,10,0,0,0,0,0,0,0,20,0,0
3473,43,0,108945,0,13,0,0,0,0,1,0,0,48,0,0
3474,34,0,114691,0,10,0,0,0,0,0,0,0,50,0,1
3475,18,0,304169,0,7,0,0,0,0,0,0,0,35,0,0
3476,46,0,503923,0,9,0,0,0,0,0,4386,0,40,0,1
3477,35,0,340428,0,13,0,0,0,0,1,0,0,40,0,1
3478,46,0,106705,0,14,0,0,0,0,1,0,0,38,0,0
3479,59,0,146391,0,11,0,0,0,0,0,7298,0,40,0,1
3480,31,0,235389,0,4,0,0,0,0,1,0,0,30,0,0
3481,27,0,39665,0,9,0,0,0,0,1,0,0,37,0,0
3482,41,0,113823,0,14,0,0,0,0,0,0,0,40,0,0
3483,42,0,217826,0,9,0,0,0,0,0,0,0,40,0,0
3484,55,0,349304,0,13,0,0,0,0,0,0,0,40,0,1
3485,34,0,197688,0,9,0,0,0,0,1,0,0,40,0,0
3486,44,0,54507,0,9,0,0,0,0,1,0,0,40,0,0
3487,26,0,117833,0,13,0,0,0,0,1,0,1669,50,0,0
3488,36,0,163396,0,11,0,0,0,0,1,0,0,40,0,1
3489,69,0,88566,0,5,0,0,0,0,0,1424,0,35,0,0
3490,33,0,323619,0,10,0,0,0,0,1,0,0,40,0,0
3491,30,0,75755,0,11,0,0,0,0,0,0,0,40,0,0
3492,35,0,148903,0,9,0,0,0,0,1,0,0,16,0,1
3493,25,0,40915,0,13,0,0,0,0,1,0,0,40,0,1
3494,21,0,182606,0,10,0,0,0,0,0,0,0,40,0,0
3495,18,0,131033,0,7,0,0,0,0,0,0,0,15,0,0
3496,35,0,168475,0,10,0,0,0,0,0,0,0,60,0,1
3497,20,0,121568,0,9,0,0,0,0,0,0,0,50,0,0
3498,26,0,139098,0,14,0,0,0,0,0,5013,0,40,0,0
3499,46,0,357338,0,13,0,0,0,0,0,0,0,40,0,0
3500,31,0,283268,0,13,0,0,0,0,1,0,0,36,0,0
3501,40,0,572751,0,15,0,0,0,0,0,5178,0,40,0,1
3502,40,0,315321,0,9,0,0,0,0,1,0,625,52,0,0
3503,31,0,120461,0,13,0,0,0,0,1,0,0,40,0,0
3504,32,0,65278,0,16,0,0,0,0,0,0,0,40,0,0
3505,23,0,208503,0,10,0,0,0,0,0,0,0,40,0,0
3506,25,0,112835,0,14,0,0,0,0,0,0,0,40,0,0
3507,37,0,265038,0,10,0,0,0,0,0,0,0,50,0,0
3508,18,0,89478,0,10,0,0,0,0,1,0,0,20,0,0
3509,55,0,276229,0,9,0,0,0,0,1,0,0,38,0,0
3510,52,0,366232,0,5,0,0,0,0,1,0,0,40,0,0
3511,26,0,152035,0,9,0,0,0,0,1,0,0,40,0,0
3512,37,0,205339,0,10,0,0,0,0,0,0,0,40,0,1
3513,39,0,75995,0,9,0,0,0,0,1,0,0,45,0,0
3514,62,0,192236,0,13,0,0,0,0,1,0,0,40,0,1
3515,19,0,188618,0,10,0,0,0,0,1,0,0,25,0,0
3516,47,0,229737,0,9,0,0,0,0,0,0,0,45,0,1
3517,51,0,199688,0,13,0,0,0,0,0,0,0,40,0,1
3518,55,0,52953,0,9,0,0,0,0,1,0,0,40,0,0
3519,30,0,221043,0,9,0,0,0,0,0,0,0,35,0,0
3520,59,0,115389,0,10,0,0,0,0,0,0,0,36,0,0
3521,45,0,204205,0,6,0,0,0,0,0,0,0,65,0,0
3522,52,0,338816,0,10,0,0,0,0,0,15024,0,45,0,1
3523,21,0,197387,0,9,0,0,0,0,0,0,0,20,0,0
3524,31,0,42485,0,9,0,0,0,0,0,0,0,55,0,0
3525,29,0,367706,0,10,0,0,0,0,0,0,0,40,0,0
3526,24,0,102493,0,9,0,0,0,0,0,0,0,40,0,0
3527,17,0,263746,0,6,0,0,0,0,0,0,0,24,0,0
3528,47,0,115358,0,9,0,0,0,0,1,0,0,40,0,0
3529,46,0,189680,0,10,0,0,0,0,0,0,0,50,0,1
3530,32,0,282622,0,9,0,0,0,0,1,0,0,28,0,0
3531,34,0,127651,0,6,0,0,0,0,0,0,0,44,0,0
3532,63,0,230823,0,8,0,0,0,0,0,0,0,40,0,0
3533,21,0,300812,0,10,0,0,0,0,0,0,0,25,0,0
3534,18,0,174732,0,9,0,0,0,0,0,0,0,36,0,0
3535,49,0,183710,0,16,0,0,0,0,0,0,0,50,0,1
3536,81,0,137018,0,9,0,0,0,0,1,0,0,20,0,0
3537,36,0,213008,0,12,0,0,0,0,0,0,0,40,0,1
3538,47,0,357848,0,9,0,0,0,0,0,0,0,40,0,1
3539,36,0,165799,0,14,0,0,0,0,0,0,0,50,0,1
3540,39,0,188571,0,11,0,0,0,0,0,0,0,60,0,0
3541,46,0,97883,0,13,0,0,0,0,1,0,0,35,0,0
3542,43,0,105862,0,10,0,0,0,0,1,0,1902,40,0,1
3543,39,0,57424,0,13,0,0,0,0,1,0,0,35,0,0
3544,29,0,151476,0,10,0,0,0,0,1,0,0,40,0,0
3545,23,0,129583,0,9,0,0,0,0,1,0,0,16,0,0
3546,57,0,180920,0,6,0,0,0,0,0,0,0,43,0,0
3547,38,0,182416,0,9,0,0,0,0,1,0,0,42,0,0
3548,25,0,251915,0,13,0,0,0,0,1,0,0,40,0,0
3549,39,0,187127,0,10,0,0,0,0,0,0,0,40,0,0
3550,24,0,69045,0,10,0,0,0,0,0,0,0,40,0,0
3551,56,0,192869,0,14,0,0,0,0,0,0,1977,44,0,1
3552,39,0,74163,0,8,0,0,0,0,1,0,0,40,0,0
3553,23,0,60847,0,11,0,0,0,0,1,0,0,60,0,0
3554,17,0,213055,0,7,0,0,0,0,1,0,0,20,0,0
3555,67,0,116057,0,9,0,0,0,0,1,3273,0,16,0,0
3556,41,0,82393,0,13,0,0,0,0,0,0,0,50,0,0
3557,24,0,134181,0,13,0,0,0,0,1,0,0,50,0,0
3558,51,0,159910,0,13,0,0,0,0,0,10520,0,40,0,1
3559,30,0,117570,0,9,0,0,0,0,1,0,0,60,0,0
3560,47,0,214169,0,9,0,0,0,0,0,15024,0,40,0,1
3561,56,0,56331,0,9,0,0,0,0,0,0,0,32,0,0
3562,51,0,35576,0,9,0,0,0,0,0,0,0,38,0,0
3563,57,0,149168,0,10,0,0,0,0,0,0,0,55,0,0
3564,34,0,157165,0,10,0,0,0,0,1,0,0,40,0,0
3565,24,0,278130,0,13,0,0,0,0,0,0,0,40,0,0
3566,57,0,257200,0,9,0,0,0,0,0,0,0,40,0,0
3567,38,0,283122,0,9,0,0,0,0,0,0,0,40,0,1
3568,23,0,580248,0,9,0,0,0,0,1,0,0,40,0,0
3569,35,0,230054,0,4,0,0,0,0,0,0,0,40,0,0
3570,58,0,519006,0,9,0,0,0,0,0,0,0,52,0,0
3571,19,0,37332,0,9,0,0,0,0,1,1055,0,12,0,0
3572,19,0,365871,0,4,0,0,0,0,0,0,0,40,0,0
3573,68,0,235882,0,16,0,0,0,0,0,0,2377,60,0,1
3574,43,0,336513,0,10,0,0,0,0,0,0,1902,40,0,1
3575,17,0,115551,0,7,0,0,0,0,1,0,0,20,0,0
3576,53,0,50048,0,16,0,0,0,0,0,7688,0,50,0,1
3577,37,0,382802,0,16,0,0,0,0,0,0,0,99,0,1
3578,21,0,180303,0,13,0,0,0,0,0,0,0,25,0,0
3579,63,0,106023,0,9,0,0,0,0,0,0,0,40,0,1
3580,31,0,332379,0,10,0,0,0,0,0,0,0,50,0,0
3581,29,0,95465,0,9,0,0,0,0,0,0,0,40,0,0
3582,43,0,96102,0,10,0,0,0,0,0,0,1887,40,0,1
3583,27,0,36440,0,15,0,0,0,0,1,0,0,65,0,1
3584,25,0,209384,0,9,0,0,0,0,0,0,0,32,0,0
3585,28,0,50814,0,9,0,0,0,0,1,0,0,40,0,0
3586,54,0,143865,0,9,0,0,0,0,1,0,0,35,0,0
3587,74,0,104661,0,10,0,0,0,0,1,0,0,12,0,0
3588,31,0,50442,0,10,0,0,0,0,1,0,0,32,0,0
3589,23,0,236601,0,10,0,0,0,0,0,0,0,48,0,0
3590,19,0,100999,0,13,0,0,0,0,1,0,0,30,0,0
3591,39,0,362685,0,1,0,0,0,0,1,0,0,20,0,0
3592,61,0,32423,0,9,0,0,0,0,1,22040,0,40,0,0
3593,59,0,154236,0,9,0,0,0,0,1,7688,0,40,0,1
3594,27,0,153546,0,11,0,0,0,0,1,0,0,36,0,1
3595,19,0,182355,0,10,0,0,0,0,1,0,0,20,0,0
3596,23,0,191444,0,9,0,0,0,0,0,0,0,40,0,0
3597,25,0,44216,0,9,0,0,0,0,1,0,0,35,0,0
3598,40,0,97688,0,10,0,0,0,0,0,0,0,48,0,1
3599,53,0,209022,0,7,0,0,0,0,1,0,0,37,0,0
3600,32,0,96016,0,13,0,0,0,0,0,0,0,45,0,0
3601,72,0,52138,0,16,0,0,0,0,0,0,2392,25,0,1
3602,61,0,159046,0,4,0,0,0,0,0,0,0,40,0,0
3603,42,0,138634,0,9,0,0,0,0,0,0,0,40,0,0
3604,17,0,130125,0,6,0,0,0,0,1,1055,0,20,0,0
3605,73,0,247355,0,9,0,0,0,0,0,0,0,16,0,0
3606,41,0,227065,0,10,0,0,0,0,0,0,0,40,0,0
3607,23,0,244771,0,10,0,0,0,0,1,0,0,20,0,0
3608,23,0,215616,0,9,0,0,0,0,1,0,0,40,0,0
3609,65,0,386672,0,11,0,0,0,0,0,0,0,15,0,0
3610,45,0,177543,0,9,0,0,0,0,1,0,0,50,0,0
3611,52,0,617021,0,13,0,0,0,0,0,7688,0,40,0,1
3612,24,0,117109,0,13,0,0,0,0,1,0,0,27,0,0
3613,23,0,373550,0,11,0,0,0,0,0,0,0,40,0,0
3614,30,0,19847,0,10,0,0,0,0,1,0,0,40,0,0
3615,26,0,189590,0,13,0,0,0,0,0,0,0,40,0,0
3616,37,0,58343,0,9,0,0,0,0,0,0,0,56,0,0
3617,17,0,354201,0,9,0,0,0,0,0,0,0,40,0,0
3618,31,0,119422,0,9,0,0,0,0,0,0,0,40,0,0
3619,52,0,363405,0,9,0,0,0,0,1,0,0,40,0,0
3620,63,0,181863,0,13,0,0,0,0,0,0,0,27,0,0
3621,27,0,194472,0,9,0,0,0,0,1,0,0,60,0,0
3622,31,0,247328,0,5,0,0,0,0,0,3137,0,40,0,0
3623,71,0,130731,0,9,0,0,0,0,1,0,0,35,0,0
3624,35,0,236910,0,13,0,0,0,0,0,0,0,60,0,0
3625,44,0,378251,0,9,0,0,0,0,1,0,0,38,0,0
3626,36,0,120760,0,14,0,0,0,0,0,0,0,40,0,0
3627,22,0,203182,0,13,0,0,0,0,1,0,0,20,0,0
3628,32,0,130304,0,9,0,0,0,0,0,0,1485,48,0,0
3629,30,0,352542,0,13,0,0,0,0,1,0,0,40,0,0
3630,60,0,191024,0,9,0,0,0,0,0,0,0,40,0,0
3631,25,0,197728,0,10,0,0,0,0,1,0,0,40,0,0
3632,76,0,316185,0,4,0,0,0,0,1,0,0,12,0,0
3633,41,0,89226,0,9,0,0,0,0,0,0,0,40,0,0
3634,26,0,292353,0,4,0,0,0,0,0,0,0,40,0,0
3635,45,0,304570,0,8,0,0,0,0,0,0,0,40,0,0
3636,32,0,180296,0,10,0,0,0,0,1,0,0,40,0,0
3637,22,0,361487,0,9,0,0,0,0,0,0,0,40,0,0
3638,39,0,218490,0,13,0,0,0,0,0,0,1848,40,0,1
3639,63,0,231777,0,13,0,0,0,0,0,0,0,40,0,0
3640,23,0,189832,0,12,0,0,0,0,1,0,0,40,0,0
3641,61,0,232308,0,6,0,0,0,0,0,0,0,40,0,0
3642,31,0,33308,0,11,0,0,0,0,0,0,0,40,0,0
3643,25,0,333677,0,5,0,0,0,0,0,0,0,45,0,0
3644,33,0,170651,0,9,0,0,0,0,1,1055,0,40,0,0
3645,39,0,343403,0,9,0,0,0,0,1,0,0,36,0,0
3646,53,0,166386,0,13,0,0,0,0,1,0,0,40,0,0
3647,26,0,48099,0,13,0,0,0,0,1,0,0,40,0,0
3648,21,0,143062,0,10,0,0,0,0,0,0,0,32,0,0
3649,18,0,104704,0,9,0,0,0,0,0,0,0,40,0,0
3650,34,0,30497,0,13,0,0,0,0,0,15024,0,60,0,1
3651,44,0,174325,0,14,0,0,0,0,0,7688,0,40,0,1
3652,31,0,286675,0,9,0,0,0,0,0,0,0,50,0,0
3653,44,0,59474,0,9,0,0,0,0,0,0,0,40,0,1
3654,42,0,378384,0,15,0,0,0,0,0,0,1902,60,0,1
3655,43,0,245842,0,9,0,0,0,0,0,0,0,44,0,0
3656,33,0,274222,0,13,0,0,0,0,0,7688,0,38,0,1
3657,21,0,342575,0,10,0,0,0,0,1,0,0,30,0,0
3658,30,0,206051,0,9,0,0,0,0,0,0,0,40,0,1
3659,55,0,234213,0,9,0,0,0,0,0,0,0,60,0,0
3660,57,0,145189,0,10,0,0,0,0,1,0,0,40,0,0
3661,37,0,233490,0,9,0,0,0,0,0,0,0,50,0,0
3662,32,0,344129,0,9,0,0,0,0,0,0,0,40,0,1
3663,62,0,171315,0,13,0,0,0,0,0,0,0,60,0,1
3664,31,0,181485,0,13,0,0,0,0,0,0,0,40,0,1
3665,51,0,255412,0,13,0,0,0,0,0,0,0,50,0,1
3666,37,0,262409,0,14,0,0,0,0,1,0,213,45,0,0
3667,45,0,199590,0,3,0,0,0,0,0,0,0,38,0,0
3668,47,0,84726,0,10,0,0,0,0,0,0,0,40,0,0
3669,31,0,226883,0,9,0,0,0,0,0,0,0,75,0,0
3670,75,0,184335,0,7,0,0,0,0,0,0,0,30,0,0
3671,43,0,102025,0,14,0,0,0,0,0,0,0,50,0,0
3672,39,0,183898,0,12,0,0,0,0,0,7688,0,60,0,1
3673,30,0,55291,0,13,0,0,0,0,0,0,0,40,0,1
3674,27,0,150025,0,3,0,0,0,0,0,0,0,40,0,0
3675,44,0,100584,0,9,0,0,0,0,0,0,0,40,0,0
3676,53,0,181755,0,14,0,0,0,0,1,0,0,35,0,1
3677,40,0,150528,0,13,0,0,0,0,0,0,0,40,0,0
3678,18,0,107277,0,7,0,0,0,0,1,0,0,20,0,0
3679,33,0,247205,0,13,0,0,0,0,0,0,0,40,0,0
3680,20,0,291979,0,9,0,0,0,0,0,0,0,40,0,0
3681,38,0,270985,0,10,0,0,0,0,0,0,0,50,0,0
3682,48,0,62605,0,9,0,0,0,0,1,0,0,35,0,0
3683,46,0,176863,0,9,0,0,0,0,0,0,0,40,0,0
3684,51,0,53197,0,9,0,0,0,0,0,0,0,40,0,0
3685,35,0,267776,0,9,0,0,0,0,1,0,0,30,0,0
3686,24,0,308205,0,4,0,0,0,0,0,0,0,40,0,0
3687,30,0,306383,0,10,0,0,0,0,0,0,0,50,0,0
3688,70,0,35494,0,9,0,0,0,0,0,0,0,30,0,0
3689,26,0,291968,0,9,0,0,0,0,0,0,0,44,0,0
3690,34,0,80933,0,9,0,0,0,0,0,0,1672,40,0,0
3691,46,0,271828,0,9,0,0,0,0,0,0,0,40,0,1
3692,70,0,121993,0,9,0,0,0,0,1,0,0,5,0,0
3693,37,0,31023,0,10,0,0,0,0,0,0,0,40,0,0
3694,36,0,36425,0,10,0,0,0,0,1,0,0,35,0,0
3695,23,0,407684,0,5,0,0,0,0,1,0,0,40,0,0
3696,28,0,241895,0,9,0,0,0,0,0,0,1628,40,0,0
3697,44,0,158555,0,10,0,0,0,0,0,0,0,50,0,1
3698,58,0,140363,0,9,0,0,0,0,0,3325,0,30,0,0
3699,53,0,123429,0,10,0,0,0,0,0,0,0,60,0,1
3700,23,0,40060,0,10,0,0,0,0,0,0,0,40,0,0
3701,26,0,290286,0,9,0,0,0,0,0,0,0,40,0,0
3702,21,0,249271,0,10,0,0,0,0,0,0,0,40,0,0
3703,34,0,106169,0,14,0,0,0,0,1,0,0,50,0,0
3704,43,0,76487,0,7,0,0,0,0,0,0,0,40,0,0
3705,22,0,437994,0,10,0,0,0,0,0,0,0,20,0,0
3706,41,0,113555,0,10,0,0,0,0,0,7298,0,50,0,1
3707,36,0,160120,0,9,0,0,0,0,0,0,0,40,0,0
3708,41,0,343079,0,13,0,0,0,0,1,0,1740,20,0,0
3709,27,0,406662,0,9,0,0,0,0,0,4416,0,40,0,0
3710,42,0,37618,0,10,0,0,0,0,0,0,0,60,0,0
3711,27,0,114158,0,11,0,0,0,0,1,0,0,35,0,0
3712,41,0,115562,0,9,0,0,0,0,0,0,0,40,0,0
3713,32,0,353994,0,13,0,0,0,0,1,0,0,40,0,1
3714,21,0,344891,0,10,0,0,0,0,0,0,0,20,0,0
3715,44,0,286750,0,13,0,0,0,0,0,0,0,50,0,1
3716,29,0,194197,0,13,0,0,0,0,0,0,0,40,0,0
3717,19,0,206599,0,10,0,0,0,0,1,0,0,22,0,0
3718,21,0,596776,0,10,0,0,0,0,0,0,0,40,0,0
3719,46,0,56841,0,9,0,0,0,0,0,0,0,40,0,0
3720,38,0,112561,0,13,0,0,0,0,0,0,0,55,0,1
3721,43,0,147110,0,10,0,0,0,0,0,0,0,48,0,1
3722,54,0,175339,0,9,0,0,0,0,0,0,0,50,0,1
3723,38,0,234901,0,14,0,0,0,0,0,0,1977,60,0,1
3724,18,0,298133,0,10,0,0,0,0,0,0,0,40,0,0
3725,50,0,217083,0,9,0,0,0,0,1,0,0,40,0,1
3726,30,0,97757,0,11,0,0,0,0,1,0,0,36,0,1
3727,30,0,151868,0,5,0,0,0,0,0,0,0,40,0,0
3728,28,0,25864,0,9,0,0,0,0,1,0,0,35,0,0
3729,26,0,109419,0,11,0,0,0,0,1,0,0,45,0,0
3730,37,0,203070,0,10,0,0,0,0,0,0,0,43,0,0
3731,32,0,107843,0,9,0,0,0,0,0,5178,0,50,0,1
3732,64,0,264544,0,14,0,0,0,0,1,0,0,5,0,1
3733,18,0,148644,0,9,0,0,0,0,1,0,0,28,0,0
3734,30,0,125762,0,10,0,0,0,0,0,0,0,30,0,0
3735,36,0,53606,0,11,0,0,0,0,1,3908,0,8,0,0
3736,18,0,193741,0,7,0,0,0,0,0,0,0,30,0,0
3737,27,0,588905,0,9,0,0,0,0,0,0,0,40,0,0
3738,49,0,115613,0,5,0,0,0,0,0,0,0,40,0,0
3739,46,0,222374,0,9,0,0,0,0,0,0,0,43,0,1
3740,37,0,185359,0,9,0,0,0,0,0,0,0,40,0,0
3741,30,0,173647,0,10,0,0,0,0,0,0,0,40,0,0
3742,29,0,31166,0,9,0,0,0,0,1,0,0,30,0,0
3743,22,0,517995,0,9,0,0,0,0,0,0,0,40,0,0
3744,25,0,189027,0,9,0,0,0,0,0,0,0,30,0,0
3745,38,0,296125,0,9,0,0,0,0,1,0,0,30,0,0
3746,32,0,640383,0,13,0,0,0,0,1,0,0,40,0,0
3747,35,0,334291,0,10,0,0,0,0,0,0,0,50,0,0
3748,56,0,318450,0,14,0,0,0,0,0,0,0,80,0,1
3749,29,0,174163,0,10,0,0,0,0,1,0,0,40,0,0
3750,41,0,119721,0,9,0,0,0,0,0,0,0,40,0,0
3751,47,0,142719,0,9,0,0,0,0,0,0,0,40,0,0
3752,23,0,162593,0,13,0,0,0,0,1,0,0,40,0,0
3753,46,0,236852,0,13,0,0,0,0,0,0,0,45,0,1
3754,28,0,154863,0,9,0,0,0,0,0,0,1876,40,0,0
3755,39,0,168894,0,13,0,0,0,0,1,0,0,20,0,0
3756,42,0,344920,0,10,0,0,0,0,1,0,0,50,0,0
3757,39,0,33355,0,9,0,0,0,0,0,7298,0,48,0,1
3758,68,0,196782,0,4,0,0,0,0,0,0,0,30,0,0
3759,37,0,291518,0,13,0,0,0,0,0,15024,0,55,0,1
3760,57,0,170244,0,15,0,0,0,0,1,0,0,40,0,0
3761,22,0,369549,0,10,0,0,0,0,1,0,0,30,0,0
3762,24,0,23438,0,11,0,0,0,0,0,0,0,30,0,1
3763,19,0,202673,0,10,0,0,0,0,0,0,0,50,0,0
3764,55,0,171780,0,12,0,0,0,0,1,0,0,30,0,0
3765,37,0,264503,0,9,0,0,0,0,0,0,0,40,0,0
